[2024-06-18T11:03:00.481+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-18T11:03:00.496+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:02:27.834560+00:00 [queued]>
[2024-06-18T11:03:00.501+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:02:27.834560+00:00 [queued]>
[2024-06-18T11:03:00.501+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-18T11:03:00.510+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): consume_and_load_pitStopsDim> on 2024-06-18 11:02:27.834560+00:00
[2024-06-18T11:03:00.515+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=4228) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-18T11:03:00.516+0000] {standard_task_runner.py:63} INFO - Started process 4236 to run task
[2024-06-18T11:03:00.516+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'f1_data_pipeline_kafka_consumeAndLoad', 'consume_and_load_pitStopsDim', 'manual__2024-06-18T11:02:27.834560+00:00', '--job-id', '179', '--raw', '--subdir', 'DAGS_FOLDER/ergast_kafka_consume_and_load.py', '--cfg-path', '/tmp/tmpkopmlk8t']
[2024-06-18T11:03:00.518+0000] {standard_task_runner.py:91} INFO - Job 179: Subtask consume_and_load_pitStopsDim
[2024-06-18T11:03:00.548+0000] {task_command.py:426} INFO - Running <TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:02:27.834560+00:00 [running]> on host 85d13f87db98
[2024-06-18T11:03:00.604+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='f1_data_pipeline_kafka_consumeAndLoad' AIRFLOW_CTX_TASK_ID='consume_and_load_pitStopsDim' AIRFLOW_CTX_EXECUTION_DATE='2024-06-18T11:02:27.834560+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-18T11:02:27.834560+00:00'
[2024-06-18T11:03:00.605+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-18T11:03:00.607+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: connecting to kafka:9092 [('172.23.0.6', 9092) IPv4]
[2024-06-18T11:03:00.607+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-06-18T11:03:00.608+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: Connection complete.
[2024-06-18T11:03:00.709+0000] {conn.py:1019} INFO - Broker version identified as 2.6.0
[2024-06-18T11:03:00.710+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
[2024-06-18T11:03:00.711+0000] {consumer.py:122} WARNING - group_id is None: disabling auto-commit.
[2024-06-18T11:03:00.711+0000] {subscription_state.py:167} INFO - Updating subscribed topics to: ('f1_data_topic_pitStops',)
[2024-06-18T11:03:00.712+0000] {crypto.py:82} WARNING - empty cryptography key - values will not be stored encrypted.
[2024-06-18T11:03:00.713+0000] {base.py:84} INFO - Using connection ID 'sourcedb_connection' for task execution.
[2024-06-18T11:03:00.754+0000] {subscription_state.py:253} INFO - Updated partition assignment: [('f1_data_topic_pitStops', 0)]
[2024-06-18T11:03:00.755+0000] {conn.py:362} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: connecting to kafka:9092 [('172.23.0.6', 9092) IPv4]
[2024-06-18T11:03:00.755+0000] {conn.py:393} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: Connection complete.
[2024-06-18T11:03:00.755+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connected> [IPv4 ('172.23.0.6', 9092)]>: Closing connection. 
[2024-06-18T11:03:00.873+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '1', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '18:05:33', 'duration': None}
[2024-06-18T11:03:01.005+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'perez', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:05:52', 'duration': 1577.661}
[2024-06-18T11:03:01.007+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:05:54', 'duration': 1580.116}
[2024-06-18T11:03:01.009+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:05:57', 'duration': 1580.097}
[2024-06-18T11:03:01.011+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:00', 'duration': 1580.924}
[2024-06-18T11:03:01.013+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:03', 'duration': 1580.204}
[2024-06-18T11:03:01.015+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:12', 'duration': 1580.696}
[2024-06-18T11:03:01.017+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:13', 'duration': 1583.333}
[2024-06-18T11:03:01.019+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:18', 'duration': 1581.238}
[2024-06-18T11:03:01.020+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:21', 'duration': 1580.886}
[2024-06-18T11:03:01.022+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:22', 'duration': 1582.542}
[2024-06-18T11:03:01.024+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:25', 'duration': 1584.553}
[2024-06-18T11:03:01.025+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:28', 'duration': 1586.095}
[2024-06-18T11:03:01.027+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:30', 'duration': 1586.793}
[2024-06-18T11:03:01.028+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:35', 'duration': 1585.911}
[2024-06-18T11:03:01.030+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:40', 'duration': 1584.63}
[2024-06-18T11:03:01.032+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:43', 'duration': 1585.267}
[2024-06-18T11:03:01.033+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:50', 'duration': 1582.912}
[2024-06-18T11:03:01.035+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 5, 'time_pitstops': '14:40:46', 'duration': None}
[2024-06-18T11:03:01.036+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'bottas', 'stop': 2, 'lap_pitstops': 6, 'time_pitstops': '14:42:21', 'duration': None}
[2024-06-18T11:03:01.038+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'tsunoda', 'stop': 2, 'lap_pitstops': 7, 'time_pitstops': '14:43:59', 'duration': None}
[2024-06-18T11:03:01.040+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'zhou', 'stop': 2, 'lap_pitstops': 7, 'time_pitstops': '14:44:07', 'duration': None}
[2024-06-18T11:03:01.041+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'norris', 'stop': 2, 'lap_pitstops': 11, 'time_pitstops': '14:50:21', 'duration': None}
[2024-06-18T11:03:01.043+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'zhou', 'stop': 3, 'lap_pitstops': 11, 'time_pitstops': '14:51:01', 'duration': None}
[2024-06-18T11:03:01.044+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 12, 'time_pitstops': '14:52:06', 'duration': None}
[2024-06-18T11:03:01.046+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 12, 'time_pitstops': '14:52:17', 'duration': None}
[2024-06-18T11:03:01.048+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 13, 'time_pitstops': '14:53:43', 'duration': None}
[2024-06-18T11:03:01.050+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'perez', 'stop': 2, 'lap_pitstops': 15, 'time_pitstops': '14:56:51', 'duration': None}
[2024-06-18T11:03:01.051+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'sainz', 'stop': 2, 'lap_pitstops': 15, 'time_pitstops': '14:56:55', 'duration': None}
[2024-06-18T11:03:01.053+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '4', 'driverId': 'max_verstappen', 'stop': 2, 'lap_pitstops': 16, 'time_pitstops': '14:58:23', 'duration': None}
[2024-06-18T11:03:01.054+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:30', 'duration': None}
[2024-06-18T11:03:01.056+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:35', 'duration': None}
[2024-06-18T11:03:01.057+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:39', 'duration': None}
[2024-06-18T11:03:01.059+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:10', 'duration': None}
[2024-06-18T11:03:01.060+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:12', 'duration': None}
[2024-06-18T11:03:01.062+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:14', 'duration': None}
[2024-06-18T11:03:01.063+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:15', 'duration': None}
[2024-06-18T11:03:01.065+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:19', 'duration': None}
[2024-06-18T11:03:01.066+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:28', 'duration': None}
[2024-06-18T11:03:01.068+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:32', 'duration': None}
[2024-06-18T11:03:01.069+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:43', 'duration': None}
[2024-06-18T11:03:01.070+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '15:24:34', 'duration': None}
[2024-06-18T11:03:01.072+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:25:33', 'duration': None}
[2024-06-18T11:03:01.074+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'perez', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:25:43', 'duration': None}
[2024-06-18T11:03:01.075+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 14, 'time_pitstops': '15:27:53', 'duration': None}
[2024-06-18T11:03:01.077+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 16, 'time_pitstops': '15:31:03', 'duration': None}
[2024-06-18T11:03:01.078+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '15:32:49', 'duration': None}
[2024-06-18T11:03:01.080+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '15:33:13', 'duration': None}
[2024-06-18T11:03:01.081+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 21, 'time_pitstops': '15:39:34', 'duration': None}
[2024-06-18T11:03:01.083+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 21, 'time_pitstops': '15:40:07', 'duration': None}
[2024-06-18T11:03:01.084+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'hamilton', 'stop': 2, 'lap_pitstops': 21, 'time_pitstops': '15:40:23', 'duration': None}
[2024-06-18T11:03:01.086+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:41:37', 'duration': None}
[2024-06-18T11:03:01.087+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'max_verstappen', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:43:44', 'duration': None}
[2024-06-18T11:03:01.089+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'perez', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:03', 'duration': None}
[2024-06-18T11:03:01.090+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:21', 'duration': None}
[2024-06-18T11:03:01.092+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'russell', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:25', 'duration': None}
[2024-06-18T11:03:01.093+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:41', 'duration': None}
[2024-06-18T11:03:01.094+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'ocon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:48', 'duration': None}
[2024-06-18T11:03:01.096+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'tsunoda', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:54', 'duration': None}
[2024-06-18T11:03:01.097+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:57', 'duration': None}
[2024-06-18T11:03:01.099+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 10, 'time_pitstops': '16:19:16', 'duration': None}
[2024-06-18T11:03:01.100+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:48', 'duration': None}
[2024-06-18T11:03:01.102+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:52', 'duration': None}
[2024-06-18T11:03:01.103+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:55', 'duration': None}
[2024-06-18T11:03:01.104+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:21', 'duration': None}
[2024-06-18T11:03:01.106+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:22', 'duration': None}
[2024-06-18T11:03:01.108+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'perez', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '16:29:57', 'duration': None}
[2024-06-18T11:03:01.109+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 19, 'time_pitstops': '16:32:56', 'duration': None}
[2024-06-18T11:03:01.111+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:08', 'duration': None}
[2024-06-18T11:03:01.112+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:11', 'duration': None}
[2024-06-18T11:03:01.113+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:18', 'duration': None}
[2024-06-18T11:03:01.115+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '16:39:17', 'duration': None}
[2024-06-18T11:03:01.116+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '16:41:18', 'duration': None}
[2024-06-18T11:03:01.118+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 26, 'time_pitstops': '16:44:23', 'duration': None}
[2024-06-18T11:03:01.119+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:31', 'duration': None}
[2024-06-18T11:03:01.121+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:33', 'duration': None}
[2024-06-18T11:03:01.122+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'perez', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:47:40', 'duration': None}
[2024-06-18T11:03:01.124+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:47:44', 'duration': None}
[2024-06-18T11:03:01.125+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:01', 'duration': None}
[2024-06-18T11:03:01.127+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:05', 'duration': None}
[2024-06-18T11:03:01.128+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:13', 'duration': None}
[2024-06-18T11:03:01.130+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:15', 'duration': None}
[2024-06-18T11:03:01.131+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:47', 'duration': None}
[2024-06-18T11:03:01.133+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 29, 'time_pitstops': '16:49:15', 'duration': None}
[2024-06-18T11:03:01.134+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'bottas', 'stop': 2, 'lap_pitstops': 29, 'time_pitstops': '16:50:34', 'duration': None}
[2024-06-18T11:03:01.135+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 3, 'lap_pitstops': 31, 'time_pitstops': '16:54:36', 'duration': None}
[2024-06-18T11:03:01.137+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '17:08:34', 'duration': None}
[2024-06-18T11:03:01.139+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 53, 'time_pitstops': '17:29:03', 'duration': None}
[2024-06-18T11:03:01.140+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 7, 'time_pitstops': '15:13:08', 'duration': None}
[2024-06-18T11:03:01.142+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:25', 'duration': None}
[2024-06-18T11:03:01.143+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:26', 'duration': None}
[2024-06-18T11:03:01.145+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:28', 'duration': None}
[2024-06-18T11:03:01.146+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 9, 'time_pitstops': '15:17:08', 'duration': None}
[2024-06-18T11:03:01.148+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:18:29', 'duration': None}
[2024-06-18T11:03:01.149+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '15:19:49', 'duration': None}
[2024-06-18T11:03:01.151+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:21:11', 'duration': None}
[2024-06-18T11:03:01.152+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 21, 'time_pitstops': '15:31:57', 'duration': None}
[2024-06-18T11:03:01.154+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:33:08', 'duration': None}
[2024-06-18T11:03:01.155+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '15:34:37', 'duration': None}
[2024-06-18T11:03:01.158+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '15:35:46', 'duration': None}
